Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country/Region,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8629,ID-2020-59489,2020-08-12,2020-08-18,Standard Class,MC-17845,Michael Chen,Consumer,Mumbai,Maharashtra,India,Central Asia,FUR-CH-10003419,Furniture,Chairs,"Hon Steel Folding Chair, Black",39.495,1,0.5,-28.455
8630,ID-2018-37005,2018-10-25,2018-10-31,Standard Class,SH-20395,Shahid Hopkins,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-AR-10000054,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",43.065,3,0.45,-7.065
8631,ID-2018-37005,2018-10-25,2018-10-31,Standard Class,SH-20395,Shahid Hopkins,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,TEC-AC-10002568,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",258.852,8,0.45,-0.108
8632,IN-2020-50088,2020-08-27,2020-09-01,Standard Class,CR-12730,Craig Reiter,Consumer,New Delhi,Delhi,India,Central Asia,TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",455.49,3,0,86.49
8633,ID-2018-67231,2018-11-28,2018-12-02,Second Class,GZ-14545,George Zrebassa,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-SU-10004696,Office Supplies,Supplies,"Acme Shears, Easy Grip",81.9486,3,0.47,-57.2814
8634,ID-2018-67231,2018-11-28,2018-12-02,Second Class,GZ-14545,George Zrebassa,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-SU-10002715,Office Supplies,Supplies,"Elite Trimmer, High Speed",44.1702,2,0.47,-19.1898
8635,IN-2019-55604,2019-08-06,2019-08-10,Standard Class,AJ-10960,Astrea Jones,Consumer,Chennai,Tamil Nadu,India,Central Asia,OFF-SU-10002909,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",64.2,4,0,5.04
8636,ID-2018-19449,2018-05-10,2018-05-15,Second Class,DP-13000,Darren Powers,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",119.52,3,0.17,-14.4
8637,ID-2020-17216,2020-08-01,2020-08-05,Second Class,SS-20590,Sonia Sunley,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-PA-10002109,Office Supplies,Paper,"SanDisk Message Books, Premium",12.6246,1,0.47,-11.1954
8638,IN-2020-11231,2020-12-16,2020-12-19,First Class,CS-11845,Cari Sayre,Corporate,Dehra Dun,Uttarakhand,India,Central Asia,FUR-TA-10001205,Furniture,Tables,"Chromcraft Wood Table, Rectangular",1920.36,4,0,652.92
8639,IN-2020-11231,2020-12-16,2020-12-19,First Class,CS-11845,Cari Sayre,Corporate,Dehra Dun,Uttarakhand,India,Central Asia,FUR-BO-10000676,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",630.15,5,0,31.5
8640,IN-2018-44474,2018-04-17,2018-04-21,Standard Class,EP-13915,Emily Phan,Consumer,Lahore,Punjab,Pakistan,Central Asia,FUR-CH-10001382,Furniture,Chairs,"Office Star Chairmat, Red",157.968,3,0.2,57.258
8641,IN-2018-44474,2018-04-17,2018-04-21,Standard Class,EP-13915,Emily Phan,Consumer,Lahore,Punjab,Pakistan,Central Asia,TEC-MA-10002780,Technology,Machines,"Okidata Inkjet, Wireless",314.22,2,0.5,-37.74
8642,IN-2018-44474,2018-04-17,2018-04-21,Standard Class,EP-13915,Emily Phan,Consumer,Lahore,Punjab,Pakistan,Central Asia,FUR-BO-10004773,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",829.728,6,0.2,134.748
8643,IN-2018-44474,2018-04-17,2018-04-21,Standard Class,EP-13915,Emily Phan,Consumer,Lahore,Punjab,Pakistan,Central Asia,FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",408.456,3,0.2,-45.954
8644,IN-2018-44474,2018-04-17,2018-04-21,Standard Class,EP-13915,Emily Phan,Consumer,Lahore,Punjab,Pakistan,Central Asia,TEC-AC-10000258,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",57.96,2,0.5,-2.34
8645,IN-2017-32693,2017-10-20,2017-10-27,Standard Class,JO-15280,Jas O'Carroll,Consumer,Yichun,Jiangxi,China,North Asia,OFF-AR-10000681,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",99,2,0,13.86
8646,IN-2019-51264,2019-09-22,2019-09-27,Standard Class,AA-10645,Anna Andreadi,Consumer,Chittagong,Chittagong,Bangladesh,Central Asia,TEC-AC-10001835,Technology,Accessories,"Belkin Mouse, Programmable",42.21,1,0,5.88
8647,IN-2019-51264,2019-09-22,2019-09-27,Standard Class,AA-10645,Anna Andreadi,Consumer,Chittagong,Chittagong,Bangladesh,Central Asia,OFF-SU-10004575,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",49.26,2,0,4.92
8648,IN-2018-61022,2018-10-03,2018-10-06,Second Class,MJ-17740,Max Jones,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-AC-10002996,Technology,Accessories,"Enermax Mouse, Erganomic",102.87,3,0.1,27.36
8649,IN-2020-76226,2020-09-23,2020-09-28,Standard Class,CR-12820,Cyra Reiten,Home Office,Sydney,New South Wales,Australia,Oceania,OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",35.964,2,0.1,11.184
8650,IN-2017-24223,2017-09-30,2017-10-06,Standard Class,LS-16945,Linda Southworth,Corporate,Aksu,Xinjiang Uygur,China,North Asia,OFF-SU-10004077,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip",127.32,4,0,52.2
8651,IN-2017-24223,2017-09-30,2017-10-06,Standard Class,LS-16945,Linda Southworth,Corporate,Aksu,Xinjiang Uygur,China,North Asia,FUR-FU-10000541,Furniture,Furnishings,"Advantus Frame, Duo Pack",667.08,6,0,173.34
8652,IN-2018-76030,2018-10-27,2018-10-30,First Class,XP-21865,Xylona Preis,Consumer,Anqing,Anhui,China,North Asia,OFF-LA-10004430,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",23.7,2,0,11.1
8654,IN-2017-49689,2017-08-19,2017-08-23,Standard Class,TW-21025,Tamara Willingham,Home Office,Chengdu,Sichuan,China,North Asia,OFF-AP-10001274,Office Supplies,Appliances,"Hoover Microwave, Black",924.21,3,0,397.35
8655,IN-2018-18168,2018-07-18,2018-07-20,Second Class,VP-21730,Victor Preis,Home Office,Mount Gambier,South Australia,Australia,Oceania,TEC-AC-10001735,Technology,Accessories,"Logitech Mouse, Bluetooth",237.168,9,0.1,10.368
8656,IN-2020-31790,2020-07-23,2020-07-26,First Class,DO-13435,Denny Ordway,Consumer,Jingmen,Hubei,China,North Asia,OFF-LA-10000216,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",12.18,2,0,1.8
8657,IN-2020-31790,2020-07-23,2020-07-26,First Class,DO-13435,Denny Ordway,Consumer,Jingmen,Hubei,China,North Asia,FUR-FU-10004811,Furniture,Furnishings,"Eldon Door Stop, Erganomic",195.12,4,0,46.8
8658,IN-2020-31790,2020-07-23,2020-07-26,First Class,DO-13435,Denny Ordway,Consumer,Jingmen,Hubei,China,North Asia,OFF-BI-10000583,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",11.97,3,0,3.33
8659,IN-2017-30341,2017-11-02,2017-11-07,Standard Class,BD-11635,Brian Derr,Consumer,Ludhiana,Punjab,India,Central Asia,OFF-BI-10001744,Office Supplies,Binders,"Acco Binding Machine, Economy",255.45,5,0,28.05
8660,IN-2017-30341,2017-11-02,2017-11-07,Standard Class,BD-11635,Brian Derr,Consumer,Ludhiana,Punjab,India,Central Asia,FUR-CH-10001477,Furniture,Chairs,"Novimex Chairmat, Black",323.46,6,0,138.96
8661,IN-2019-78214,2019-12-11,2019-12-17,Standard Class,KN-16705,Kristina Nunn,Home Office,Qitaihe,Heilongjiang,China,North Asia,FUR-BO-10003022,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Metal",422.73,3,0,147.87
8662,ID-2019-12148,2019-07-30,2019-08-04,Standard Class,BP-11155,Becky Pak,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-PA-10001086,Office Supplies,Paper,"Enermax Cards & Envelopes, Multicolor",128.5515,5,0.47,-53.3985
8663,ID-2019-12148,2019-07-30,2019-08-04,Standard Class,BP-11155,Becky Pak,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-FA-10001718,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",26.712,6,0.47,-12.708
8664,ID-2019-12148,2019-07-30,2019-08-04,Standard Class,BP-11155,Becky Pak,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-AR-10003673,Office Supplies,Art,"Sanford Markers, Fluorescent",35.7846,2,0.27,-12.2754
8665,IN-2018-60070,2018-12-29,2018-12-30,First Class,CK-12205,Chloris Kastensmidt,Consumer,Wollongong,New South Wales,Australia,Oceania,OFF-PA-10002073,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",37.476,2,0.1,12.036
8666,IN-2020-25854,2020-02-20,2020-02-23,Second Class,TT-21070,Ted Trevino,Consumer,Tamworth,New South Wales,Australia,Oceania,OFF-LA-10002493,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",28.917,3,0.1,0.567
8667,IN-2020-25854,2020-02-20,2020-02-23,Second Class,TT-21070,Ted Trevino,Consumer,Tamworth,New South Wales,Australia,Oceania,FUR-FU-10002699,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",153.171,3,0.1,25.461
8668,IN-2020-25854,2020-02-20,2020-02-23,Second Class,TT-21070,Ted Trevino,Consumer,Tamworth,New South Wales,Australia,Oceania,OFF-FA-10000757,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",39.42,4,0.1,13.5
8669,IN-2019-59496,2019-04-05,2019-04-09,Standard Class,LL-16840,Lauren Leatherbury,Consumer,Srinagar,Jammu and Kashmir,India,Central Asia,OFF-AR-10001405,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",35.7,2,0,4.62
8670,IN-2020-27667,2020-05-13,2020-05-15,First Class,RD-19810,Ross DeVincentis,Home Office,Jingmen,Hubei,China,North Asia,OFF-LA-10000271,Office Supplies,Labels,"Harbour Creations Shipping Labels, Alphabetical",11.28,1,0,5.28
8671,IN-2019-25574,2019-09-13,2019-09-16,First Class,SM-20905,Susan MacKendrick,Consumer,Lismore,New South Wales,Australia,Oceania,FUR-BO-10003301,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",911.574,6,0.1,101.214
8672,IN-2020-47337,2020-12-11,2020-12-15,Standard Class,VB-21745,Victoria Brennan,Corporate,Kabul,Kabul,Afghanistan,Central Asia,TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",500.94,3,0,115.2
8673,IN-2020-47337,2020-12-11,2020-12-15,Standard Class,VB-21745,Victoria Brennan,Corporate,Kabul,Kabul,Afghanistan,Central Asia,FUR-CH-10003965,Furniture,Chairs,"Hon Rocking Chair, Red",914.34,7,0,356.58
8674,IN-2020-47337,2020-12-11,2020-12-15,Standard Class,VB-21745,Victoria Brennan,Corporate,Kabul,Kabul,Afghanistan,Central Asia,OFF-AR-10002800,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",29.85,1,0,8.04
8675,ID-2019-54344,2019-12-07,2019-12-13,Standard Class,NC-18340,Nat Carroll,Consumer,Lahore,Punjab,Pakistan,Central Asia,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",286.5,5,0.5,-194.85
8676,ID-2019-54344,2019-12-07,2019-12-13,Standard Class,NC-18340,Nat Carroll,Consumer,Lahore,Punjab,Pakistan,Central Asia,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",36,5,0.5,-31.05
8677,IN-2019-60364,2019-04-11,2019-04-17,Standard Class,ML-17755,Max Ludwig,Home Office,Orange,New South Wales,Australia,Oceania,OFF-AR-10002364,Office Supplies,Art,"BIC Pens, Easy-Erase",13.095,1,0.1,1.725
8678,IN-2019-60364,2019-04-11,2019-04-17,Standard Class,ML-17755,Max Ludwig,Home Office,Orange,New South Wales,Australia,Oceania,OFF-ST-10002650,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",743.04,4,0.1,181.56
8679,IN-2019-38671,2019-06-26,2019-06-27,First Class,BT-11680,Brian Thompson,Consumer,Anshan,Liaoning,China,North Asia,OFF-PA-10004943,Office Supplies,Paper,"Enermax Memo Slips, 8.5 x 11",138.6,7,0,59.43
8680,IN-2019-38671,2019-06-26,2019-06-27,First Class,BT-11680,Brian Thompson,Consumer,Anshan,Liaoning,China,North Asia,FUR-BO-10002990,Furniture,Bookcases,"Dania Library with Doors, Traditional",724.8,2,0,333.36
8681,IN-2019-35031,2019-06-13,2019-06-19,Standard Class,AG-10765,Anthony Garverick,Home Office,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-FU-10000647,Furniture,Furnishings,"Tenex Door Stop, Erganomic",62.0646,2,0.27,3.3846
8682,IN-2017-74252,2017-04-03,2017-04-07,Second Class,EB-13870,Emily Burns,Consumer,Sydney,New South Wales,Australia,Oceania,TEC-CO-10003982,Technology,Copiers,"HP Ink, High-Speed",228.42,2,0.1,83.7
8683,ID-2017-69772,2017-05-21,2017-05-28,Standard Class,MA-17560,Matt Abelman,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-AR-10002847,Office Supplies,Art,"Stanley Pens, Water Color",29.106,4,0.45,-16.494
8684,ID-2017-69772,2017-05-21,2017-05-28,Standard Class,MA-17560,Matt Abelman,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,FUR-FU-10002928,Furniture,Furnishings,"Rubbermaid Clock, Durable",70.785,2,0.25,9.405
8685,ID-2019-33897,2019-07-24,2019-07-26,Second Class,LT-17110,Liz Thompson,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-PH-10001619,Technology,Phones,"Cisco Signal Booster, Full Size",413.424,3,0.1,-0.036
8686,ID-2019-33897,2019-07-24,2019-07-26,Second Class,LT-17110,Liz Thompson,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",293.112,8,0.1,12.792
8687,IN-2020-45216,2020-05-22,2020-05-26,Standard Class,TH-21115,Thea Hudgings,Corporate,Beijing,Beijing,China,North Asia,TEC-PH-10000169,Technology,Phones,"Apple Smart Phone, with Caller ID",639.06,1,0,313.11
8688,IN-2019-36158,2019-12-26,2020-01-02,Standard Class,KA-16525,Kelly Andreada,Consumer,Hangzhou,Zhejiang,China,North Asia,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Premium",50.94,3,0,17.28
8689,IN-2019-36158,2019-12-26,2020-01-02,Standard Class,KA-16525,Kelly Andreada,Consumer,Hangzhou,Zhejiang,China,North Asia,OFF-BI-10001904,Office Supplies,Binders,"Cardinal Binder Covers, Durable",54,4,0,26.4
8690,IN-2019-36158,2019-12-26,2020-01-02,Standard Class,KA-16525,Kelly Andreada,Consumer,Hangzhou,Zhejiang,China,North Asia,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",94.68,2,0,1.86
8691,IN-2019-36158,2019-12-26,2020-01-02,Standard Class,KA-16525,Kelly Andreada,Consumer,Hangzhou,Zhejiang,China,North Asia,TEC-MA-10000354,Technology,Machines,"StarTech Calculator, Wireless",119.88,3,0,16.74
8692,IN-2019-36158,2019-12-26,2020-01-02,Standard Class,KA-16525,Kelly Andreada,Consumer,Hangzhou,Zhejiang,China,North Asia,OFF-LA-10002139,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical",36.72,3,0,6.57
8693,IN-2019-36158,2019-12-26,2020-01-02,Standard Class,KA-16525,Kelly Andreada,Consumer,Hangzhou,Zhejiang,China,North Asia,OFF-AR-10001043,Office Supplies,Art,"BIC Pens, Blue",14.28,1,0,3.69
8694,IN-2019-36158,2019-12-26,2020-01-02,Standard Class,KA-16525,Kelly Andreada,Consumer,Hangzhou,Zhejiang,China,North Asia,OFF-BI-10004105,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",213.36,7,0,59.64
8695,IN-2020-20856,2020-01-28,2020-02-01,Second Class,KH-16630,Ken Heidel,Corporate,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-EN-10002556,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",28.2864,2,0.17,8.8464
8696,IN-2020-61414,2020-01-17,2020-01-24,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Kolhapur,Maharashtra,India,Central Asia,OFF-LA-10000244,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical",106.8,10,0,35.1
8697,IN-2020-61414,2020-01-17,2020-01-24,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Kolhapur,Maharashtra,India,Central Asia,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",1377,3,0,179.01
8698,IN-2020-61414,2020-01-17,2020-01-24,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Kolhapur,Maharashtra,India,Central Asia,OFF-LA-10004738,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical",32.31,3,0,12.6
8699,IN-2020-61414,2020-01-17,2020-01-24,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Kolhapur,Maharashtra,India,Central Asia,OFF-EN-10004473,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",145.98,3,0,7.29
8700,ID-2018-42724,2018-03-13,2018-03-18,Second Class,CD-11980,Carol Darley,Consumer,Rockhampton,Queensland,Australia,Oceania,TEC-CO-10000269,Technology,Copiers,"HP Ink, Laser",115.83,1,0.1,-3.87
8701,ID-2018-42724,2018-03-13,2018-03-18,Second Class,CD-11980,Carol Darley,Consumer,Rockhampton,Queensland,Australia,Oceania,TEC-PH-10000169,Technology,Phones,"Apple Smart Phone, with Caller ID",1725.462,3,0.1,747.612
8702,ID-2018-42724,2018-03-13,2018-03-18,Second Class,CD-11980,Carol Darley,Consumer,Rockhampton,Queensland,Australia,Oceania,OFF-AR-10004456,Office Supplies,Art,"Binney & Smith Markers, Blue",21.681,1,0.1,0.711
8703,IN-2019-42087,2019-10-31,2019-11-04,Standard Class,TB-21190,Thomas Brumley,Home Office,Lucknow,Uttar Pradesh,India,Central Asia,OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",170.91,9,0,34.02
8704,IN-2019-42087,2019-10-31,2019-11-04,Standard Class,TB-21190,Thomas Brumley,Home Office,Lucknow,Uttar Pradesh,India,Central Asia,OFF-AP-10001305,Office Supplies,Appliances,"Breville Microwave, White",899.55,3,0,323.82
8705,IN-2018-34562,2018-12-15,2018-12-19,Standard Class,CM-12385,Christopher Martinez,Consumer,Padang,Sumatera Barat,Indonesia,Southeast Asia,OFF-ST-10001186,Office Supplies,Storage,"Rogers Trays, Industrial",154.7784,3,0.17,31.6584
8706,ID-2020-13604,2020-06-07,2020-06-12,Second Class,SC-20770,Stewart Carmichael,Corporate,Surabaya,Jawa Timur,Indonesia,Southeast Asia,TEC-AC-10000051,Technology,Accessories,"Logitech Memory Card, USB",109.8054,2,0.47,-53.8746
8707,ID-2020-13604,2020-06-07,2020-06-12,Second Class,SC-20770,Stewart Carmichael,Corporate,Surabaya,Jawa Timur,Indonesia,Southeast Asia,OFF-AR-10001529,Office Supplies,Art,"Sanford Pens, Fluorescent",18.0456,2,0.27,0.4656
8708,IN-2020-62366,2020-06-19,2020-06-19,Same Day,KE-16420,Katrina Edelman,Corporate,Kure,Hiroshima,Japan,North Asia,OFF-FA-10000746,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack",65.1,5,0,4.5
8709,IN-2020-62366,2020-06-19,2020-06-19,Same Day,KE-16420,Katrina Edelman,Corporate,Kure,Hiroshima,Japan,North Asia,OFF-PA-10003906,Office Supplies,Paper,"Eaton Memo Slips, Premium",27.48,2,0,12.36
8710,IN-2020-62366,2020-06-19,2020-06-19,Same Day,KE-16420,Katrina Edelman,Corporate,Kure,Hiroshima,Japan,North Asia,FUR-CH-10003009,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",1168.65,7,0,292.11
8711,IN-2020-62366,2020-06-19,2020-06-19,Same Day,KE-16420,Katrina Edelman,Corporate,Kure,Hiroshima,Japan,North Asia,OFF-LA-10001764,Office Supplies,Labels,"Avery Round Labels, Adjustable",30.24,6,0,1.44
8712,IN-2017-63073,2017-10-05,2017-10-06,First Class,AJ-10945,Ashley Jarboe,Consumer,Tianjin,Tianjin,China,North Asia,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",37.8,2,0,11.7
8713,ID-2020-57081,2020-06-30,2020-07-06,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Surabaya,Jawa Timur,Indonesia,Southeast Asia,OFF-FA-10002011,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",55.3161,7,0.47,-29.3139
8714,ID-2020-57081,2020-06-30,2020-07-06,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Surabaya,Jawa Timur,Indonesia,Southeast Asia,OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",28.0125,3,0.17,10.7325
8715,ID-2020-60112,2020-12-10,2020-12-14,Standard Class,PC-19000,Pauline Chand,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-FA-10001309,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",48.3945,7,0.45,-23.0055
8716,ID-2020-60112,2020-12-10,2020-12-14,Standard Class,PC-19000,Pauline Chand,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-PA-10003906,Office Supplies,Paper,"Eaton Memo Slips, Premium",15.114,2,0.45,-0.006
8717,ID-2020-73272,2020-09-15,2020-09-20,Standard Class,JF-15295,Jason Fortune-,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-FU-10000944,Furniture,Furnishings,"Tenex Door Stop, Black",160.1985,5,0.27,-43.9515
8718,ID-2020-73272,2020-09-15,2020-09-20,Standard Class,JF-15295,Jason Fortune-,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",85.4784,8,0.47,-32.3616
8719,IN-2018-33218,2018-03-03,2018-03-05,Second Class,HP-14815,Harold Pawlan,Home Office,Pune,Maharashtra,India,Central Asia,FUR-TA-10001359,Furniture,Tables,"Chromcraft Training Table, with Bottom Storage",851.67,3,0,76.59
8720,IN-2018-33218,2018-03-03,2018-03-05,Second Class,HP-14815,Harold Pawlan,Home Office,Pune,Maharashtra,India,Central Asia,OFF-FA-10002539,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",65.04,4,0,9
8721,IN-2018-33218,2018-03-03,2018-03-05,Second Class,HP-14815,Harold Pawlan,Home Office,Pune,Maharashtra,India,Central Asia,OFF-ST-10003088,Office Supplies,Storage,"Fellowes Box, Wire Frame",37.5,2,0,6
8722,IN-2017-67672,2017-10-26,2017-10-30,Standard Class,DP-13390,Dennis Pardue,Home Office,Orange,New South Wales,Australia,Oceania,OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",14.094,2,0.1,1.854
8723,ID-2018-36221,2018-08-13,2018-08-18,Standard Class,CW-11905,Carl Weiss,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-SU-10004304,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",45.045,3,0.45,-16.425
8724,IN-2019-44285,2019-09-06,2019-09-10,Standard Class,SJ-20215,Sarah Jordon,Consumer,Sydney,New South Wales,Australia,Oceania,TEC-MA-10001296,Technology,Machines,"Epson Calculator, White",40.338,1,0.1,1.338
8725,IN-2019-22389,2019-12-14,2019-12-17,First Class,EM-14140,Eugene Moren,Home Office,Chittagong,Chittagong,Bangladesh,Central Asia,OFF-SU-10002152,Office Supplies,Supplies,"Fiskars Shears, Serrated",133.02,3,0,2.61
8726,ID-2019-39182,2019-01-31,2019-02-05,Standard Class,CD-12280,Christina DeMoss,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-AR-10003582,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",187.0239,7,0.17,-27.1761
